Key	Latitude	Longitude	FIPScode	TZ	Population
Hadithah, Iraq	34.134770	42.377240	01	Asia/Baghdad	30925
Dahuk, Iraq	36.867090	42.988450	08	Asia/Baghdad	0
Chamchamal, Iraq	35.533560	44.834300	05	Asia/Baghdad	75634
Bayji, Iraq	34.930700	43.493110	18	Asia/Baghdad	36454
Ba`qubah, Iraq	33.746600	44.643660	10	Asia/Baghdad	152550
Paynjuwayn, Iraq	35.616900	45.953380	05	Asia/Baghdad	27116
Balad, Iraq	34.014850	44.145740	18	Asia/Baghdad	42088
Baghdad, Iraq	33.340580	44.400880	07	Asia/Baghdad	5672513
Az Zubayr, Iraq	30.392130	47.701740	02	Asia/Baghdad	122676
As Suwayrah, Iraq	32.925560	44.775830	16	Asia/Baghdad	42354
As Sulaymaniyah, Iraq	35.564960	45.432900	05	Asia/Baghdad	723170
As Samawah, Iraq	31.331980	45.294400	03	Asia/Baghdad	152890
Nahiyat ash Shinafiyah, Iraq	31.583760	44.646750	04	Asia/Baghdad	22643
Ash Shatrah, Iraq	31.409060	46.172700	09	Asia/Baghdad	82732
Ash Shamiyah, Iraq	31.962570	44.600750	04	Asia/Baghdad	57661
Ar Rutbah, Iraq	33.037180	40.285860	01	Asia/Baghdad	22370
Ar Rumaythah, Iraq	31.528450	45.203770	03	Asia/Baghdad	47248
Ar Ramadi, Iraq	33.420560	43.307780	01	Asia/Baghdad	274539
An Nasiriyah, Iraq	31.057990	46.257260	09	Asia/Baghdad	400249
An Najaf al Ashraf, Iraq	31.989200	44.329100	17	Asia/Baghdad	482576
`Anat al Qadimah, Iraq	34.469340	41.942240	01	Asia/Baghdad	19719
Imam Qasim, Iraq	32.297990	44.682820	06	Asia/Baghdad	36992
Al Musayyib, Iraq	32.783960	44.276620	06	Asia/Baghdad	42901
Al Mishkhab, Iraq	31.804360	44.489300	17	Asia/Baghdad	23189
Al Miqdadiyah, Iraq	33.978610	44.936940	10	Asia/Baghdad	50698
Al Mawsil al Jadidah, Iraq	36.330910	43.090650	15	Asia/Baghdad	2065597
Mosul, Iraq	36.335000	43.118890	15	Asia/Baghdad	1739800
Al Majar al Kabir, Iraq	31.572320	47.175290	14	Asia/Baghdad	35515
Al Kut, Iraq	32.512800	45.818170	16	Asia/Baghdad	315162
Khalis, Iraq	33.808090	44.533440	10	Asia/Baghdad	70046
`Ali al Gharbi, Iraq	32.461860	46.687940	14	Asia/Baghdad	19711
Al Hindiyah, Iraq	32.542170	44.221110	12	Asia/Baghdad	57490
Al Hillah, Iraq	32.463670	44.419630	06	Asia/Baghdad	289709
Al Hayy, Iraq	32.174190	46.043450	16	Asia/Baghdad	78272
Al Harithah, Iraq	30.718610	47.720830	02	Asia/Baghdad	92395
Nahiyat Ghammas, Iraq	31.743110	44.619600	04	Asia/Baghdad	30909
Nahiyat al Fuhud, Iraq	30.969720	46.722780	09	Asia/Baghdad	21551
Al Faw, Iraq	29.974210	48.473090	02	Asia/Baghdad	104569
Al Fallujah, Iraq	33.355810	43.786120	01	Asia/Baghdad	190159
Al Basrah, Iraq	30.533020	47.797470	02	Asia/Baghdad	2600000
Al `Aziziyah, Iraq	32.909410	45.063590	16	Asia/Baghdad	44751
Al `Amarah, Iraq	31.835880	47.144000	14	Asia/Baghdad	323302
`Afak, Iraq	32.064300	45.247430	04	Asia/Baghdad	21888
Ad Dujayl, Iraq	33.846670	44.234440	18	Asia/Baghdad	26362
Ad Diwaniyah, Iraq	31.992890	44.925520	04	Asia/Baghdad	318801
Abu Ghurayb, Iraq	33.307030	44.186940	07	Asia/Baghdad	900000
Al Basrat al Qadimah, Iraq	30.495280	47.816900	02	Asia/Baghdad	2015483
Sinjar, Iraq	36.320900	41.876560	15	Asia/Baghdad	38294
Nahiyat Hiran, Iraq	36.278990	44.488150	11	Asia/Baghdad	0
Nahiyat Hiran, Iraq	36.278150	44.493320	11	Asia/Baghdad	0
Nahiyat Bahar, Iraq	30.176490	48.397750	02	Asia/Baghdad	0
Nahiyat `Atbah, Iraq	30.481170	48.014240	02	Asia/Baghdad	0
Nahiyat Ali ash Sharqi, Iraq	32.122870	46.749280	14	Asia/Baghdad	0
Azadshahr, Iran	34.790490	48.570110	09	Asia/Tehran	514102
Kahriz, Iran	34.383800	47.055300	13	Asia/Tehran	766706
Nurabad, Iran	34.073400	47.972500	23	Asia/Tehran	73528
Istgah-e Rah Ahan-e Garmsar, Iran	35.234550	52.309420	25	Asia/Tehran	49491
Qarchak, Iran	35.428670	51.575440	26	Asia/Tehran	251834
Shahrak-e Emam Hasan-e Mojtaba, Iran	35.483330	51.350000	26	Asia/Tehran	5394
Shahre Jadide Andisheh, Iran	35.680300	51.019300	26	Asia/Tehran	80000
Omidcheh, Iran	38.286670	48.141390	32	Asia/Tehran	1710
Aq Qayeh, Iran	37.274720	55.158890	37	Asia/Tehran	5114
Khorram Darreh, Iran	36.213000	49.196000	36	Asia/Tehran	50528
Yasuj, Iran	30.668240	51.587960	05	Asia/Tehran	0
Shah Pasand, Iran	37.087010	55.173970	37	Asia/Tehran	47590
Ziabar, Iran	37.426100	49.245900	08	Asia/Tehran	4500
Zarand, Iran	30.812710	56.563990	29	Asia/Tehran	58983
Zanjan, Iran	36.673600	48.478700	36	Asia/Tehran	357471
Yazd, Iran	31.897220	54.367500	40	Asia/Tehran	477905
Vasian, Iran	33.490830	48.049170	23	Asia/Tehran	1817
Varamin, Iran	35.324200	51.645700	26	Asia/Tehran	179603
Torbat-e Heydariyeh, Iran	35.274010	59.219490	42	Asia/Tehran	125633
Tonekabon, Iran	36.816260	50.873760	35	Asia/Tehran	37501
Tehran, Iran	35.694390	51.421510	26	Asia/Tehran	7153309
Hashtpar, Iran	37.800800	48.903700	08	Asia/Tehran	45305
Takestan, Iran	36.069600	49.695900	38	Asia/Tehran	71499
Takab, Iran	36.400900	47.113300	01	Asia/Tehran	51541
Taft, Iran	31.747100	54.208820	40	Asia/Tehran	19394
Tafresh, Iran	34.693070	50.016010	34	Asia/Tehran	14399
Tabriz, Iran	38.080000	46.291900	33	Asia/Tehran	1424641
Tabas, Iran	33.595860	56.924370	40	Asia/Tehran	49993
Sonqor, Iran	34.783700	47.600400	13	Asia/Tehran	43174
Sirjan, Iran	29.437040	55.680230	29	Asia/Tehran	207645
Shushtar, Iran	32.045500	48.856700	15	Asia/Tehran	77507
Shush, Iran	32.194200	48.243600	15	Asia/Tehran	52284
Shiraz, Iran	29.610310	52.531140	07	Asia/Tehran	1249942
Sharifabad, Iran	35.427500	51.785280	26	Asia/Tehran	8870
Shahr-e Kord, Iran	32.325560	50.864440	03	Asia/Tehran	129153
Shahr-e Babak, Iran	30.116500	55.118600	29	Asia/Tehran	52409
Shadegan, Iran	30.649720	48.664720	15	Asia/Tehran	37220
Semnan, Iran	35.572910	53.397140	25	Asia/Tehran	124826
Semirom, Iran	31.416670	51.566670	28	Asia/Tehran	27220
Saveh, Iran	35.021300	50.356600	34	Asia/Tehran	175533
Sari, Iran	36.563320	53.060090	35	Asia/Tehran	255396
Saqqez, Iran	36.249920	46.273500	16	Asia/Tehran	151237
Sanandaj, Iran	35.314950	46.998830	16	Asia/Tehran	349176
Salmas, Iran	38.197300	44.765300	01	Asia/Tehran	81606
Shahin Dezh, Iran	36.679300	46.566900	01	Asia/Tehran	41442
Sabzevar, Iran	36.212600	57.681910	42	Asia/Tehran	226183
Rudsar, Iran	37.137610	50.288000	08	Asia/Tehran	47502
Robat Karim, Iran	35.484600	51.082900	26	Asia/Tehran	62753
Ravar, Iran	31.265620	56.805450	29	Asia/Tehran	40167
Rasht, Iran	37.280770	49.583190	08	Asia/Tehran	594590
Ramshir, Iran	30.894600	49.409200	15	Asia/Tehran	19454
Ramhormoz, Iran	31.279970	49.603510	15	Asia/Tehran	38821
Rafsanjan, Iran	30.406700	55.993900	29	Asia/Tehran	147680
Quchan, Iran	37.106000	58.509550	42	Asia/Tehran	111752
Qorveh, Iran	35.166400	47.804500	16	Asia/Tehran	87953
Qom, Iran	34.640100	50.876400	39	Asia/Tehran	900000
Qohord-e Bala, Iran	35.439900	48.073600	09	Asia/Tehran	2115
Qeshm, Iran	26.958100	56.271900	11	Asia/Tehran	95000
Qazvin, Iran	36.268770	50.004100	38	Asia/Tehran	333635
Qarnabad, Iran	36.822220	54.591940	37	Asia/Tehran	1961
Qarah Zia' od Din, Iran	38.891500	45.025500	01	Asia/Tehran	31947
Farrokh Shahr, Iran	32.271740	50.980080	03	Asia/Tehran	32391
Qayen, Iran	33.726540	59.184390	42	Asia/Tehran	40157
Sarpol-e Zahab, Iran	34.461090	45.862640	13	Asia/Tehran	51611
Pishva, Iran	35.308000	51.726700	26	Asia/Tehran	53856
Piranshahr, Iran	36.701000	45.141300	01	Asia/Tehran	61973
Paveh, Iran	35.043400	46.356500	13	Asia/Tehran	17779
Parsabad, Iran	39.648200	47.917400	32	Asia/Tehran	101661
Oshnaviyeh, Iran	37.039700	45.098300	01	Asia/Tehran	50661
Orumiyeh, Iran	37.552740	45.076050	01	Asia/Tehran	577307
Omidiyeh, Iran	30.759720	49.705000	15	Asia/Tehran	46983
Nurabad, Iran	30.114050	51.521740	07	Asia/Tehran	64041
Now Shahr, Iran	36.649000	51.496000	35	Asia/Tehran	40000
Nosratabad, Iran	29.900000	59.983330	04	Asia/Tehran	4182
Neyshabur, Iran	36.213290	58.795760	42	Asia/Tehran	220929
Neyriz, Iran	29.198800	54.327800	07	Asia/Tehran	45506
Neka', Iran	36.650790	53.299050	35	Asia/Tehran	48847
Nazarabad, Iran	35.954110	50.606080	44	Asia/Tehran	213388
Nashta Rud, Iran	36.754170	51.010280	35	Asia/Tehran	5837
Naqadeh, Iran	36.955300	45.388000	01	Asia/Tehran	73528
Nahavand, Iran	34.188500	48.377000	09	Asia/Tehran	76250
Minab, Iran	27.146700	57.080100	11	Asia/Tehran	70790
Miandowab, Iran	36.969400	46.102700	01	Asia/Tehran	132819
Meybod, Iran	32.250140	54.016580	40	Asia/Tehran	51874
Mehriz, Iran	31.591680	54.431780	40	Asia/Tehran	36720
Mehran, Iran	33.122200	46.164600	10	Asia/Tehran	11831
Masjed Soleyman, Iran	31.936400	49.303900	15	Asia/Tehran	111510
Bardsir, Iran	29.922660	56.574340	29	Asia/Tehran	37192
Mashhad, Iran	36.315590	59.567960	42	Asia/Tehran	2307177
Marand, Iran	38.432900	45.774900	33	Asia/Tehran	124191
Malayer, Iran	34.296900	48.823500	09	Asia/Tehran	176573
Malard, Iran	35.665900	50.976700	26	Asia/Tehran	56745
Mahabad, Iran	36.763100	45.722200	01	Asia/Tehran	162434
Langerud, Iran	37.197010	50.153510	08	Asia/Tehran	68148
Kuhdasht, Iran	33.533350	47.609990	23	Asia/Tehran	100208
Kish, Iran	26.557780	54.019440	11	Asia/Tehran	20922
Khvoy, Iran	38.550300	44.952100	01	Asia/Tehran	175370
Khvansar, Iran	33.220520	50.314970	28	Asia/Tehran	21146
Khorramshahr, Iran	30.440790	48.184280	15	Asia/Tehran	330606
Khorramabad, Iran	33.487780	48.355830	23	Asia/Tehran	329825
Khomeyn, Iran	33.642260	50.078900	34	Asia/Tehran	77425
Khani Yek, Iran	29.891670	51.686670	07	Asia/Tehran	2493
Herowabad, Iran	37.618900	48.525800	32	Asia/Tehran	51024
Kermanshah, Iran	34.314170	47.065000	13	Asia/Tehran	621100
Kerman, Iran	30.283210	57.078790	29	Asia/Tehran	577514
Kazerun, Iran	29.619490	51.654150	07	Asia/Tehran	94511
Kashmar, Iran	35.238310	58.465580	42	Asia/Tehran	96151
Kashan, Iran	33.983080	51.436440	28	Asia/Tehran	272359
Karaj, Iran	35.832660	50.991540	44	Asia/Tehran	1448075
Kangavar, Iran	34.504300	47.965300	13	Asia/Tehran	53414
Kamyaran, Iran	34.795600	46.935500	16	Asia/Tehran	61642
Kalaleh, Iran	37.380710	55.491640	37	Asia/Tehran	33700
Juybar, Iran	36.641150	52.912440	35	Asia/Tehran	28404
Khark, Iran	29.261390	50.330560	22	Asia/Tehran	8196
Javanrud, Iran	34.796110	46.517220	13	Asia/Tehran	38657
Jongiyeh, Iran	31.255830	48.616670	15	Asia/Tehran	4183
Ilam, Iran	33.637400	46.422700	10	Asia/Tehran	140940
Harsin, Iran	34.272100	47.586100	13	Asia/Tehran	57647
Hamadan, Iran	34.799220	48.514560	09	Asia/Tehran	528256
Gorgan, Iran	36.841650	54.443610	37	Asia/Tehran	244937
Gonbad-e Qabus, Iran	37.250040	55.167210	37	Asia/Tehran	131416
Gonabad, Iran	34.352860	58.683650	42	Asia/Tehran	43465
Golpayegan, Iran	33.453700	50.288360	28	Asia/Tehran	44916
Gerash, Iran	27.665200	54.137100	07	Asia/Tehran	25316
Bandar-e Ganaveh, Iran	29.579100	50.517000	22	Asia/Tehran	52750
Firuzabad, Iran	28.843800	52.570700	07	Asia/Tehran	66558
Fereydunshahr, Iran	32.940980	50.121000	28	Asia/Tehran	11562
Fereydun Kenar, Iran	36.686420	52.522550	35	Asia/Tehran	34097
Fasa, Iran	28.938300	53.648200	07	Asia/Tehran	98061
Farsan, Iran	32.256940	50.560960	03	Asia/Tehran	25071
pamas, Iran	34.037920	48.462000	09	Asia/Tehran	1081
Esfarayen, Iran	37.076450	57.510090	43	Asia/Tehran	59678
Shahrud, Iran	36.418190	54.976280	25	Asia/Tehran	131889
Do Gonbadan, Iran	30.358600	50.798100	05	Asia/Tehran	94638
Delijan, Iran	33.990500	50.683800	34	Asia/Tehran	33508
Dehloran, Iran	32.694100	47.267900	10	Asia/Tehran	46002
Dehdasht, Iran	30.794900	50.564580	05	Asia/Tehran	69726
Susangerd, Iran	31.560800	48.183100	15	Asia/Tehran	41443
Darab, Iran	28.751940	54.544440	07	Asia/Tehran	63319
Damghan, Iran	36.168300	54.348000	25	Asia/Tehran	67694
Damavand, Iran	35.718420	52.069580	26	Asia/Tehran	29144
Chenaran, Iran	36.645460	59.121230	42	Asia/Tehran	46940
Chalus, Iran	36.655000	51.420400	35	Asia/Tehran	69638
Bandar-e Bushehr, Iran	28.968400	50.838500	22	Asia/Tehran	165377
Bukan, Iran	36.521000	46.208900	01	Asia/Tehran	213331
Borujerd, Iran	33.897300	48.751600	23	Asia/Tehran	251958
Borujen, Iran	31.965230	51.287300	03	Asia/Tehran	52654
Borazjan, Iran	29.269900	51.218800	22	Asia/Tehran	86059
Boneh-ye Hoseyn Kaluli, Iran	32.350000	48.483330	15	Asia/Tehran	1941
Bojnurd, Iran	37.474730	57.329030	43	Asia/Tehran	192041
Birjand, Iran	32.866280	59.221140	41	Asia/Tehran	196982
Bijar, Iran	35.866800	47.605060	16	Asia/Tehran	53871
Bonab, Iran	37.340400	46.056100	33	Asia/Tehran	80359
Behshahr, Iran	36.692350	53.552620	35	Asia/Tehran	93500
Behbahan, Iran	30.595900	50.241700	15	Asia/Tehran	79327
Baneh, Iran	35.997500	45.885300	16	Asia/Tehran	104799
Bandar-e Lengeh, Iran	26.557920	54.880670	11	Asia/Tehran	22768
Bandar-e Anzali, Iran	37.472580	49.459300	08	Asia/Tehran	110826
Bandar 'Abbas, Iran	27.186500	56.280800	11	Asia/Tehran	352173
Bam, Iran	29.106000	58.357000	29	Asia/Tehran	99268
Bahar, Iran	34.907200	48.441400	09	Asia/Tehran	28645
Bafq, Iran	31.612830	55.410670	40	Asia/Tehran	31215
Babolsar, Iran	36.702510	52.657600	35	Asia/Tehran	48051
Babol, Iran	36.551320	52.678950	35	Asia/Tehran	202796
Azna, Iran	33.609500	48.930700	23	Asia/Tehran	47482
Hashtrud, Iran	37.477900	47.050800	33	Asia/Tehran	16888
Astara, Iran	38.429100	48.872000	08	Asia/Tehran	39065
Astaneh-ye Ashrafiyeh, Iran	37.259620	49.944440	08	Asia/Tehran	42784
Asadabad, Iran	34.782410	48.118530	09	Asia/Tehran	59617
Ardestan, Iran	33.376100	52.369400	28	Asia/Tehran	16058
Ardakan, Iran	32.310010	54.017470	40	Asia/Tehran	58834
Ardabil, Iran	38.249800	48.293300	32	Asia/Tehran	410753
Arak, Iran	34.091740	49.689160	34	Asia/Tehran	503647
Amol, Iran	36.469610	52.350720	35	Asia/Tehran	199382
Alvand, Iran	36.318700	49.167800	36	Asia/Tehran	74889
Shahriar, Iran	35.658840	51.057750	26	Asia/Tehran	58849
Aligudarz, Iran	33.400630	49.694900	23	Asia/Tehran	91041
Aleshtar, Iran	33.864190	48.262580	23	Asia/Tehran	27701
Akbarabad, Iran	29.246400	52.779300	07	Asia/Tehran	98342
`Ajab Shir, Iran	37.477600	45.894300	33	Asia/Tehran	29675
Ahvaz, Iran	31.320300	48.669300	15	Asia/Tehran	841145
Ahar, Iran	38.477400	47.069900	33	Asia/Tehran	94348
Aghajari, Iran	30.700600	49.831500	15	Asia/Tehran	21785
Abyek, Iran	36.066670	50.550000	34	Asia/Tehran	55128
Abhar, Iran	36.146800	49.218000	36	Asia/Tehran	69889
Abdanan, Iran	32.992600	47.419800	10	Asia/Tehran	19360
Abadeh, Iran	31.160800	52.650600	07	Asia/Tehran	56988
Abadan, Iran	30.339200	48.304300	15	Asia/Tehran	370180
Kuh Sefid, Iran	29.276200	56.801400	29	Asia/Tehran	2850
Shahrak-e Pabedana, Iran	31.134440	56.398060	29	Asia/Tehran	6503
Khavas Kuh, Iran	32.306110	53.674440	40	Asia/Tehran	1971
Eqbaliyeh, Iran	35.302200	51.535800	26	Asia/Tehran	36709
Shahreza, Iran	32.033890	51.879440	28	Asia/Tehran	100790
Rehnan, Iran	32.683250	51.601580	28	Asia/Tehran	49143
Qahderijan, Iran	32.576700	51.455000	28	Asia/Tehran	29392
Najafabad, Iran	32.634400	51.366800	28	Asia/Tehran	223450
Khomeyni Shahr, Iran	32.685600	51.536090	28	Asia/Tehran	277334
Kelishad va Sudarjan, Iran	32.551180	51.527580	28	Asia/Tehran	33630
Felavarjan, Iran	32.555300	51.509740	28	Asia/Tehran	49843
Esfahan, Iran	32.657220	51.677610	28	Asia/Tehran	1547164
Dowlatabad, Iran	32.799780	51.695530	28	Asia/Tehran	33607
Dorcheh Piaz, Iran	32.615280	51.555560	28	Asia/Tehran	37462
Zabol, Iran	31.028700	61.501200	04	Asia/Tehran	121989
Zahedan, Iran	29.496300	60.862900	04	Asia/Tehran	551980
Torbat-e Jam, Iran	35.244000	60.622500	42	Asia/Tehran	58928
Taybad, Iran	34.740000	60.775600	42	Asia/Tehran	37513
Sarakhs, Iran	36.544900	61.157700	42	Asia/Tehran	46499
Khash, Iran	28.221070	61.215820	04	Asia/Tehran	69603
Iranshahr, Iran	27.202450	60.684760	04	Asia/Tehran	131232
Chah Bahar, Iran	25.291900	60.643000	04	Asia/Tehran	47287
Famast, Iran	34.038970	48.462600	09	Asia/Tehran	1081
Bandar-e Emam Khomeyni, Iran	30.436980	49.102880		Asia/Tehran	0
Zahar, Jordan	32.566670	35.777500	18	Asia/Amman	4150
Yarqa, Jordan	31.978450	35.694730	02	Asia/Amman	4786
Waqqas, Jordan	32.542700	35.605330	18	Asia/Amman	5678
Petra, Jordan	30.322210	35.479330	19	Asia/Amman	14000
Wadi as Sir, Jordan	31.951260	35.819790	16	Asia/Amman	181212
Umm Qays, Jordan	32.653480	35.685400	18	Asia/Amman	4294
Umm as Summaq, Jordan	31.885420	35.854300	16	Asia/Amman	18274
Umm al Qittayn, Jordan	32.315630	36.629440	15	Asia/Amman	4225
Tibnah, Jordan	32.475550	35.728440	18	Asia/Amman	5229
Suf, Jordan	32.313720	35.837130	18	Asia/Amman	12942
Samma, Jordan	32.571030	35.690250	18	Asia/Amman	8926
Sal, Jordan	32.569440	35.911940	18	Asia/Amman	6896
Sakib, Jordan	32.283300	35.809460	18	Asia/Amman	10470
Sakhrah, Jordan	32.368050	35.846560	18	Asia/Amman	10616
Saham, Jordan	32.698330	35.776110	18	Asia/Amman	6203
Sahab, Jordan	31.872070	36.005010	16	Asia/Amman	40241
Sabha, Jordan	32.329650	36.500980	15	Asia/Amman	5315
Raymun, Jordan	32.283390	35.825320	18	Asia/Amman	6082
Qumaym, Jordan	32.571340	35.732690	18	Asia/Amman	5111
Qafqafa, Jordan	32.348310	35.939500	18	Asia/Amman	4402
Malka, Jordan	32.673810	35.750130	18	Asia/Amman	6856
Madaba, Jordan	31.716670	35.800000	23	Asia/Amman	82335
Ma'an, Jordan	30.196240	35.734050	19	Asia/Amman	0
Kurayyimah, Jordan	32.276390	35.599380	18	Asia/Amman	17837
Kitim, Jordan	32.438320	35.895630	18	Asia/Amman	5292
Kharja, Jordan	32.658730	35.886970	18	Asia/Amman	5498
Kafr Sawm, Jordan	32.683330	35.800000	18	Asia/Amman	7152
Kafr Asad, Jordan	32.598280	35.712400	18	Asia/Amman	8203
Kafr Abil, Jordan	32.417550	35.669380	18	Asia/Amman	6333
Judayta, Jordan	32.407920	35.708020	18	Asia/Amman	12069
Jawa, Jordan	31.852470	35.939280	16	Asia/Amman	10628
Jarash, Jordan	32.280820	35.899290	22	Asia/Amman	27046
`Izra, Jordan	31.158890	35.692780	09	Asia/Amman	22756
Irbid, Jordan	32.555560	35.850000	18	Asia/Amman	307480
Hatim, Jordan	32.645190	35.777220	18	Asia/Amman	5542
Halawah, Jordan	32.384640	35.661470	18	Asia/Amman	5376
Hakama, Jordan	32.594450	35.884110	18	Asia/Amman	7075
Dayr Yusuf, Jordan	32.491160	35.798730	18	Asia/Amman	6223
Busayra, Jordan	30.737600	35.607750	12	Asia/Amman	7154
Burma, Jordan	32.219900	35.783940	18	Asia/Amman	4735
Bayt Yafa, Jordan	32.517370	35.788300	18	Asia/Amman	7788
Bayt Idis, Jordan	32.437600	35.698360	18	Asia/Amman	4723
Balila, Jordan	32.388060	35.935050	18	Asia/Amman	5206
Zarqa, Jordan	32.072750	36.087960	17	Asia/Amman	792665
`Ayy, Jordan	31.133330	35.640830	09	Asia/Amman	7340
`Ayn Janna, Jordan	32.335290	35.761890	18	Asia/Amman	9586
Aydun, Jordan	32.507220	35.857500	18	Asia/Amman	18376
At Turrah, Jordan	32.641390	35.991940	18	Asia/Amman	14619
At Tayyibah, Jordan	32.541670	35.716940	18	Asia/Amman	12615
At Tayyibah, Jordan	31.056720	35.601680	09	Asia/Amman	5231
At Tayyibah, Jordan	30.256610	35.459970	19	Asia/Amman	4265
At Tafilah, Jordan	30.837520	35.604420	12	Asia/Amman	25429
As Salt, Jordan	32.039170	35.727220	02	Asia/Amman	80189
Ash Shajarah, Jordan	32.644560	35.940970	18	Asia/Amman	11243
Ar Ramtha, Jordan	32.559170	36.006940	18	Asia/Amman	74901
Ar Rabbah, Jordan	31.269230	35.738290	09	Asia/Amman	4229
`Anjarah, Jordan	32.306300	35.756530	18	Asia/Amman	17634
Amman, Jordan	31.955220	35.945030	16	Asia/Amman	1275857
Al Quwaysimah, Jordan	31.916700	35.950000	16	Asia/Amman	32396
Al Quwayrah, Jordan	29.800450	35.311600	19	Asia/Amman	7372
Al Qasr, Jordan	31.314440	35.745000	09	Asia/Amman	3840
Al Mazar, Jordan	31.065560	35.696110	09	Asia/Amman	9383
Al Mafraq, Jordan	32.342890	36.208040	15	Asia/Amman	57118
Al Kittah, Jordan	32.276850	35.841140	18	Asia/Amman	5626
Al Karamah, Jordan	31.952220	35.579170	02	Asia/Amman	9384
Qir Moav, Jordan	31.182480	35.699990	19	Asia/Amman	22581
Al Jubayhah, Jordan	32.025810	35.864580	16	Asia/Amman	46834
Al Jizah, Jordan	31.699680	35.957210	16	Asia/Amman	4397
Al Jafr, Jordan	30.294560	36.212150	19	Asia/Amman	3557
Al Hamra', Jordan	32.440610	36.151210	18	Asia/Amman	6211
Al Bunayyat ash Shamaliyah, Jordan	31.892990	35.893140	16	Asia/Amman	5579
Aqaba, Jordan	29.526670	35.007780	21	Asia/Amman	95048
`Ajlun, Jordan	32.333850	35.752380	20	Asia/Amman	125557
Adir, Jordan	31.202170	35.761550	09	Asia/Amman	4441
Karak City, Jordan	31.163680	35.762040	09	Asia/Amman	21678
Russeifa, Jordan	32.017780	36.046390	17	Asia/Amman	268237
Shingu, Japan	33.733330	135.983330	43	Asia/Tokyo	31619
Atsugi, Japan	35.438890	139.359720	19	Asia/Tokyo	229199
Akashi, Japan	34.633330	134.983330	13	Asia/Tokyo	297279
Zushi, Japan	35.291670	139.585560	19	Asia/Tokyo	60055
Zama, Japan	35.488890	139.388610	19	Asia/Tokyo	134671
Yuza, Japan	39.000000	139.916670	44	Asia/Tokyo	17082
Yukuhashi, Japan	33.728730	130.983000	07	Asia/Tokyo	71277
Yuki, Japan	36.300000	139.883330	14	Asia/Tokyo	51574
Yugawara, Japan	35.150000	139.066670	19	Asia/Tokyo	27567
Yoshino-cho, Japan	34.396110	135.857680	28	Asia/Tokyo	8829
Yoshikawa, Japan	35.885280	139.839440	34	Asia/Tokyo	60510
Yoshii, Japan	36.250000	138.983330	10	Asia/Tokyo	25655
Yoshida, Japan	37.683330	138.883330	29	Asia/Tokyo	25500
Yorii, Japan	36.116670	139.200000	34	Asia/Tokyo	38717
Yono, Japan	35.883330	139.633330	34	Asia/Tokyo	1077730
Yonakuni, Japan	24.466670	123.000000	47	Asia/Tokyo	1684
Yonago, Japan	35.433330	133.333330	41	Asia/Tokyo	141368
Yokosuka, Japan	35.283610	139.667220	19	Asia/Tokyo	428992
Yokohama-shi, Japan	35.447780	139.642500	19	Asia/Tokyo	3574443
Yokkaichi, Japan	34.966670	136.616670	23	Asia/Tokyo	295841
Youkaichi, Japan	35.116260	136.197680	35	Asia/Tokyo	45338
Yawata, Japan	34.870090	135.702700	22	Asia/Tokyo	71656
Yatsushiro, Japan	32.500000	130.600000	21	Asia/Tokyo	104341
Yatsuo, Japan	36.566670	137.133330	42	Asia/Tokyo	22205
Yasugi, Japan	35.433330	133.250000	36	Asia/Tokyo	29368
Yasu, Japan	35.068010	136.023270	35	Asia/Tokyo	37587
Yashiro, Japan	34.916670	134.966670	13	Asia/Tokyo	21554
Yashio-shi, Japan	35.822550	139.839050	00	Asia/Tokyo	81345
Yao, Japan	34.616670	135.600000	32	Asia/Tokyo	273213
Yanai, Japan	33.966670	132.116670	45	Asia/Tokyo	32229
Yanagawa, Japan	33.166670	130.400000	07	Asia/Tokyo	40386
Yamasaki, Japan	35.000000	134.550000	13	Asia/Tokyo	25115
Yamaguchi-shi, Japan	34.185830	131.471390	45	Asia/Tokyo	145515
Yamaga, Japan	33.016670	130.683330	21	Asia/Tokyo	32298
Yaizu, Japan	34.866670	138.333330	37	Asia/Tokyo	121057
Yaita, Japan	36.800000	139.933330	38	Asia/Tokyo	36275
Warabi, Japan	35.826390	139.704440	34	Asia/Tokyo	69646
Waki, Japan	34.066670	134.150000	39	Asia/Tokyo	17659
Utsunomiya-shi, Japan	36.565830	139.883610	38	Asia/Tokyo	449865
Uto, Japan	32.683330	130.666670	21	Asia/Tokyo	39234
Usuki, Japan	33.108060	131.787780	30	Asia/Tokyo	35001
Ushibuka, Japan	32.190560	130.022780	21	Asia/Tokyo	16667
Ureshino, Japan	33.100000	129.983330	33	Asia/Tokyo	18953
Urayasu, Japan	35.670560	139.888610	40	Asia/Tokyo	143758
Uozu, Japan	36.800000	137.400000	42	Asia/Tokyo	45848
Umi, Japan	33.566670	130.500000	07	Asia/Tokyo	39772
Ujiie, Japan	36.683330	139.966670	38	Asia/Tokyo	30366
Uji, Japan	34.883330	135.800000	22	Asia/Tokyo	192925
Uenohara, Japan	35.616670	139.116670	46	Asia/Tokyo	27840
Ueno, Japan	34.750000	136.133330	23	Asia/Tokyo	61598
Ueki, Japan	32.900000	130.683330	21	Asia/Tokyo	31688
Ueda, Japan	36.400000	138.266670	26	Asia/Tokyo	126606
Ube, Japan	33.943060	131.251110	45	Asia/Tokyo	173733
