Criteria ID,Name,Canonical Name,Parent ID,Country Code,Target Type
9017043,48449,"48449,Michigan,United States",21155,US,Postal Code
9017044,48450,"48450,Michigan,United States",21155,US,Postal Code
9017045,48451,"48451,Michigan,United States",21155,US,Postal Code
9017046,48453,"48453,Michigan,United States",21155,US,Postal Code
9017047,48454,"48454,Michigan,United States",21155,US,Postal Code
9017048,48455,"48455,Michigan,United States",21155,US,Postal Code
9017049,48456,"48456,Michigan,United States",21155,US,Postal Code
9017050,48457,"48457,Michigan,United States",21155,US,Postal Code
9017051,48458,"48458,Michigan,United States",21155,US,Postal Code
9017052,48460,"48460,Michigan,United States",21155,US,Postal Code
9017053,48461,"48461,Michigan,United States",21155,US,Postal Code
9017054,48462,"48462,Michigan,United States",21155,US,Postal Code
9017055,48463,"48463,Michigan,United States",21155,US,Postal Code
9017056,48464,"48464,Michigan,United States",21155,US,Postal Code
9017057,48465,"48465,Michigan,United States",21155,US,Postal Code
9017058,48466,"48466,Michigan,United States",21155,US,Postal Code
9017059,48467,"48467,Michigan,United States",21155,US,Postal Code
9017060,48468,"48468,Michigan,United States",21155,US,Postal Code
9017061,48469,"48469,Michigan,United States",21155,US,Postal Code
9017062,48470,"48470,Michigan,United States",21155,US,Postal Code
9017063,48471,"48471,Michigan,United States",21155,US,Postal Code
9017064,48472,"48472,Michigan,United States",21155,US,Postal Code
9017065,48473,"48473,Michigan,United States",21155,US,Postal Code
9017066,48475,"48475,Michigan,United States",21155,US,Postal Code
9017067,48476,"48476,Michigan,United States",21155,US,Postal Code
9017068,48502,"48502,Michigan,United States",21155,US,Postal Code
9017069,48503,"48503,Michigan,United States",21155,US,Postal Code
9017070,48504,"48504,Michigan,United States",21155,US,Postal Code
9017071,48505,"48505,Michigan,United States",21155,US,Postal Code
9017072,48506,"48506,Michigan,United States",21155,US,Postal Code
9017073,48507,"48507,Michigan,United States",21155,US,Postal Code
9017074,48509,"48509,Michigan,United States",21155,US,Postal Code
9017075,48519,"48519,Michigan,United States",21155,US,Postal Code
9017076,48529,"48529,Michigan,United States",21155,US,Postal Code
9017077,48532,"48532,Michigan,United States",21155,US,Postal Code
9017078,48550,"48550,Michigan,United States",21155,US,Postal Code
9017079,48552,"48552,Michigan,United States",21155,US,Postal Code
9017080,48553,"48553,Michigan,United States",21155,US,Postal Code
9017081,48554,"48554,Michigan,United States",21155,US,Postal Code
9017082,48555,"48555,Michigan,United States",21155,US,Postal Code
9017083,48556,"48556,Michigan,United States",21155,US,Postal Code
9017084,48557,"48557,Michigan,United States",21155,US,Postal Code
9017085,48601,"48601,Michigan,United States",21155,US,Postal Code
9017086,48602,"48602,Michigan,United States",21155,US,Postal Code
9017087,48603,"48603,Michigan,United States",21155,US,Postal Code
9017088,48604,"48604,Michigan,United States",21155,US,Postal Code
9017089,48607,"48607,Michigan,United States",21155,US,Postal Code
9017090,48609,"48609,Michigan,United States",21155,US,Postal Code
9017091,48610,"48610,Michigan,United States",21155,US,Postal Code
9017092,48611,"48611,Michigan,United States",21155,US,Postal Code
9017093,48612,"48612,Michigan,United States",21155,US,Postal Code
9017094,48613,"48613,Michigan,United States",21155,US,Postal Code
9017095,48614,"48614,Michigan,United States",21155,US,Postal Code
9017096,48615,"48615,Michigan,United States",21155,US,Postal Code
9017097,48616,"48616,Michigan,United States",21155,US,Postal Code
9017098,48617,"48617,Michigan,United States",21155,US,Postal Code
9017099,48618,"48618,Michigan,United States",21155,US,Postal Code
9017100,48619,"48619,Michigan,United States",21155,US,Postal Code
9017101,48621,"48621,Michigan,United States",21155,US,Postal Code
9017102,48622,"48622,Michigan,United States",21155,US,Postal Code
9017103,48623,"48623,Michigan,United States",21155,US,Postal Code
9017104,48624,"48624,Michigan,United States",21155,US,Postal Code
9017105,48625,"48625,Michigan,United States",21155,US,Postal Code
9017106,48626,"48626,Michigan,United States",21155,US,Postal Code
9017107,48628,"48628,Michigan,United States",21155,US,Postal Code
9017108,48629,"48629,Michigan,United States",21155,US,Postal Code
9017109,48630,"48630,Michigan,United States",21155,US,Postal Code
9017110,48631,"48631,Michigan,United States",21155,US,Postal Code
9017111,48632,"48632,Michigan,United States",21155,US,Postal Code
9017112,48634,"48634,Michigan,United States",21155,US,Postal Code
9017113,48635,"48635,Michigan,United States",21155,US,Postal Code
9017114,48636,"48636,Michigan,United States",21155,US,Postal Code
9017115,48637,"48637,Michigan,United States",21155,US,Postal Code
9017116,48638,"48638,Michigan,United States",21155,US,Postal Code
9017118,48642,"48642,Michigan,United States",21155,US,Postal Code
9017119,48647,"48647,Michigan,United States",21155,US,Postal Code
9017120,48649,"48649,Michigan,United States",21155,US,Postal Code
9017121,48650,"48650,Michigan,United States",21155,US,Postal Code
9017122,48651,"48651,Michigan,United States",21155,US,Postal Code
9017123,48652,"48652,Michigan,United States",21155,US,Postal Code
9017124,48653,"48653,Michigan,United States",21155,US,Postal Code
9017125,48654,"48654,Michigan,United States",21155,US,Postal Code
9017126,48655,"48655,Michigan,United States",21155,US,Postal Code
9017127,48656,"48656,Michigan,United States",21155,US,Postal Code
9017128,48657,"48657,Michigan,United States",21155,US,Postal Code
9017129,48658,"48658,Michigan,United States",21155,US,Postal Code
9017130,48659,"48659,Michigan,United States",21155,US,Postal Code
9017131,48661,"48661,Michigan,United States",21155,US,Postal Code
9017132,48662,"48662,Michigan,United States",21155,US,Postal Code
9017133,48667,"48667,Michigan,United States",21155,US,Postal Code
9017134,48670,"48670,Michigan,United States",21155,US,Postal Code
9017135,48674,"48674,Michigan,United States",21155,US,Postal Code
9017136,48701,"48701,Michigan,United States",21155,US,Postal Code
9017137,48703,"48703,Michigan,United States",21155,US,Postal Code
9017138,48705,"48705,Michigan,United States",21155,US,Postal Code
9017139,48706,"48706,Michigan,United States",21155,US,Postal Code
9017140,48708,"48708,Michigan,United States",21155,US,Postal Code
9017142,48720,"48720,Michigan,United States",21155,US,Postal Code
9017143,48721,"48721,Michigan,United States",21155,US,Postal Code
9017144,48722,"48722,Michigan,United States",21155,US,Postal Code
9017145,48723,"48723,Michigan,United States",21155,US,Postal Code
9017146,48724,"48724,Michigan,United States",21155,US,Postal Code
9017147,48725,"48725,Michigan,United States",21155,US,Postal Code
9017148,48726,"48726,Michigan,United States",21155,US,Postal Code
9017149,48727,"48727,Michigan,United States",21155,US,Postal Code
9017150,48728,"48728,Michigan,United States",21155,US,Postal Code
9017151,48729,"48729,Michigan,United States",21155,US,Postal Code
9017152,48730,"48730,Michigan,United States",21155,US,Postal Code
9017153,48731,"48731,Michigan,United States",21155,US,Postal Code
9017154,48732,"48732,Michigan,United States",21155,US,Postal Code
9017155,48733,"48733,Michigan,United States",21155,US,Postal Code
9017156,48734,"48734,Michigan,United States",21155,US,Postal Code
9017157,48735,"48735,Michigan,United States",21155,US,Postal Code
9017158,48737,"48737,Michigan,United States",21155,US,Postal Code
9017159,48738,"48738,Michigan,United States",21155,US,Postal Code
9017160,48739,"48739,Michigan,United States",21155,US,Postal Code
9017161,48740,"48740,Michigan,United States",21155,US,Postal Code
9017162,48741,"48741,Michigan,United States",21155,US,Postal Code
9017163,48742,"48742,Michigan,United States",21155,US,Postal Code
9017164,48743,"48743,Michigan,United States",21155,US,Postal Code
9017165,48744,"48744,Michigan,United States",21155,US,Postal Code
9017166,48745,"48745,Michigan,United States",21155,US,Postal Code
9017167,48746,"48746,Michigan,United States",21155,US,Postal Code
9017168,48747,"48747,Michigan,United States",21155,US,Postal Code
9017169,48748,"48748,Michigan,United States",21155,US,Postal Code
9017170,48749,"48749,Michigan,United States",21155,US,Postal Code
9017171,48750,"48750,Michigan,United States",21155,US,Postal Code
9017172,48754,"48754,Michigan,United States",21155,US,Postal Code
9017173,48755,"48755,Michigan,United States",21155,US,Postal Code
9017174,48756,"48756,Michigan,United States",21155,US,Postal Code
9017175,48757,"48757,Michigan,United States",21155,US,Postal Code
9017176,48759,"48759,Michigan,United States",21155,US,Postal Code
9017177,48760,"48760,Michigan,United States",21155,US,Postal Code
9017178,48761,"48761,Michigan,United States",21155,US,Postal Code
9017179,48762,"48762,Michigan,United States",21155,US,Postal Code
9017180,48763,"48763,Michigan,United States",21155,US,Postal Code
9017181,48765,"48765,Michigan,United States",21155,US,Postal Code
9017182,48766,"48766,Michigan,United States",21155,US,Postal Code
9017183,48767,"48767,Michigan,United States",21155,US,Postal Code
9017184,48768,"48768,Michigan,United States",21155,US,Postal Code
9017185,48770,"48770,Michigan,United States",21155,US,Postal Code
9017186,48787,"48787,Michigan,United States",21155,US,Postal Code
9017187,48801,"48801,Michigan,United States",21155,US,Postal Code
9017188,48806,"48806,Michigan,United States",21155,US,Postal Code
9017189,48807,"48807,Michigan,United States",21155,US,Postal Code
9017190,48808,"48808,Michigan,United States",21155,US,Postal Code
9017191,48809,"48809,Michigan,United States",21155,US,Postal Code
9017192,48811,"48811,Michigan,United States",21155,US,Postal Code
9017193,48812,"48812,Michigan,United States",21155,US,Postal Code
9017194,48813,"48813,Michigan,United States",21155,US,Postal Code
9017195,48815,"48815,Michigan,United States",21155,US,Postal Code
9017196,48816,"48816,Michigan,United States",21155,US,Postal Code
9017197,48817,"48817,Michigan,United States",21155,US,Postal Code
9017198,48818,"48818,Michigan,United States",21155,US,Postal Code
9017199,48819,"48819,Michigan,United States",21155,US,Postal Code
9017200,48820,"48820,Michigan,United States",21155,US,Postal Code
9017201,48821,"48821,Michigan,United States",21155,US,Postal Code
9017202,48822,"48822,Michigan,United States",21155,US,Postal Code
9017203,48823,"48823,Michigan,United States",21155,US,Postal Code
9017204,48824,"48824,Michigan,United States",21155,US,Postal Code
9017205,48827,"48827,Michigan,United States",21155,US,Postal Code
9017206,48829,"48829,Michigan,United States",21155,US,Postal Code
9017207,48831,"48831,Michigan,United States",21155,US,Postal Code
9017208,48832,"48832,Michigan,United States",21155,US,Postal Code
9017209,48834,"48834,Michigan,United States",21155,US,Postal Code
9017210,48835,"48835,Michigan,United States",21155,US,Postal Code
9017211,48836,"48836,Michigan,United States",21155,US,Postal Code
9017212,48837,"48837,Michigan,United States",21155,US,Postal Code
9017213,48838,"48838,Michigan,United States",21155,US,Postal Code
9017214,48840,"48840,Michigan,United States",21155,US,Postal Code
9017215,48841,"48841,Michigan,United States",21155,US,Postal Code
9017216,48842,"48842,Michigan,United States",21155,US,Postal Code
9017217,48843,"48843,Michigan,United States",21155,US,Postal Code
9017218,48845,"48845,Michigan,United States",21155,US,Postal Code
9017219,48846,"48846,Michigan,United States",21155,US,Postal Code
9017220,48847,"48847,Michigan,United States",21155,US,Postal Code
9017221,48848,"48848,Michigan,United States",21155,US,Postal Code
9017222,48849,"48849,Michigan,United States",21155,US,Postal Code
9017223,48850,"48850,Michigan,United States",21155,US,Postal Code
9017224,48851,"48851,Michigan,United States",21155,US,Postal Code
9017225,48852,"48852,Michigan,United States",21155,US,Postal Code
9017226,48853,"48853,Michigan,United States",21155,US,Postal Code
9017227,48854,"48854,Michigan,United States",21155,US,Postal Code
9017228,48855,"48855,Michigan,United States",21155,US,Postal Code
9017229,48856,"48856,Michigan,United States",21155,US,Postal Code
9017230,48857,"48857,Michigan,United States",21155,US,Postal Code
9017231,48858,"48858,Michigan,United States",21155,US,Postal Code
9017232,48860,"48860,Michigan,United States",21155,US,Postal Code
9017233,48861,"48861,Michigan,United States",21155,US,Postal Code
9017234,48864,"48864,Michigan,United States",21155,US,Postal Code
9017235,48865,"48865,Michigan,United States",21155,US,Postal Code
9017236,48866,"48866,Michigan,United States",21155,US,Postal Code
9017237,48867,"48867,Michigan,United States",21155,US,Postal Code
9017238,48871,"48871,Michigan,United States",21155,US,Postal Code
9017239,48872,"48872,Michigan,United States",21155,US,Postal Code
9017240,48873,"48873,Michigan,United States",21155,US,Postal Code
9017241,48875,"48875,Michigan,United States",21155,US,Postal Code
9017242,48876,"48876,Michigan,United States",21155,US,Postal Code
9017243,48877,"48877,Michigan,United States",21155,US,Postal Code
9017244,48878,"48878,Michigan,United States",21155,US,Postal Code
9017246,48880,"48880,Michigan,United States",21155,US,Postal Code
9017247,48881,"48881,Michigan,United States",21155,US,Postal Code
9017248,48883,"48883,Michigan,United States",21155,US,Postal Code
9017249,48884,"48884,Michigan,United States",21155,US,Postal Code
9017250,48885,"48885,Michigan,United States",21155,US,Postal Code
9017251,48886,"48886,Michigan,United States",21155,US,Postal Code
9017252,48888,"48888,Michigan,United States",21155,US,Postal Code
9017253,48889,"48889,Michigan,United States",21155,US,Postal Code
9017254,48890,"48890,Michigan,United States",21155,US,Postal Code
9017255,48891,"48891,Michigan,United States",21155,US,Postal Code
9017256,48892,"48892,Michigan,United States",21155,US,Postal Code
9017257,48893,"48893,Michigan,United States",21155,US,Postal Code
9017258,48894,"48894,Michigan,United States",21155,US,Postal Code
9017259,48895,"48895,Michigan,United States",21155,US,Postal Code
9017261,48897,"48897,Michigan,United States",21155,US,Postal Code
9017262,48906,"48906,Michigan,United States",21155,US,Postal Code
9017266,48915,"48915,Michigan,United States",21155,US,Postal Code
9017268,48919,"48919,Michigan,United States",21155,US,Postal Code
9017269,48924,"48924,Michigan,United States",21155,US,Postal Code
9017270,48933,"48933,Michigan,United States",21155,US,Postal Code
9017272,49002,"49002,Michigan,United States",21155,US,Postal Code
9017273,49004,"49004,Michigan,United States",21155,US,Postal Code
9017274,49006,"49006,Michigan,United States",21155,US,Postal Code
9017276,49008,"49008,Michigan,United States",21155,US,Postal Code
9017278,49010,"49010,Michigan,United States",21155,US,Postal Code
9017279,49011,"49011,Michigan,United States",21155,US,Postal Code
9017280,49012,"49012,Michigan,United States",21155,US,Postal Code
9017281,49013,"49013,Michigan,United States",21155,US,Postal Code
9017282,49014,"49014,Michigan,United States",21155,US,Postal Code
9017283,49015,"49015,Michigan,United States",21155,US,Postal Code
9017284,49016,"49016,Michigan,United States",21155,US,Postal Code
9017285,49017,"49017,Michigan,United States",21155,US,Postal Code
9017286,49021,"49021,Michigan,United States",21155,US,Postal Code
9017287,49022,"49022,Michigan,United States",21155,US,Postal Code
9017288,49024,"49024,Michigan,United States",21155,US,Postal Code
9017289,49026,"49026,Michigan,United States",21155,US,Postal Code
9017290,49027,"49027,Michigan,United States",21155,US,Postal Code
9017291,49028,"49028,Michigan,United States",21155,US,Postal Code
9017292,49029,"49029,Michigan,United States",21155,US,Postal Code
9017293,49030,"49030,Michigan,United States",21155,US,Postal Code
9017294,49031,"49031,Michigan,United States",21155,US,Postal Code
9017295,49032,"49032,Michigan,United States",21155,US,Postal Code
9017296,49033,"49033,Michigan,United States",21155,US,Postal Code
9017297,49034,"49034,Michigan,United States",21155,US,Postal Code
9017298,49036,"49036,Michigan,United States",21155,US,Postal Code
9017299,49037,"49037,Michigan,United States",21155,US,Postal Code
9017301,49040,"49040,Michigan,United States",21155,US,Postal Code
9017302,49042,"49042,Michigan,United States",21155,US,Postal Code
9017303,49043,"49043,Michigan,United States",21155,US,Postal Code
9017304,49045,"49045,Michigan,United States",21155,US,Postal Code
9017305,49046,"49046,Michigan,United States",21155,US,Postal Code
9017306,49047,"49047,Michigan,United States",21155,US,Postal Code
9017307,49048,"49048,Michigan,United States",21155,US,Postal Code
9017308,49050,"49050,Michigan,United States",21155,US,Postal Code
9017309,49051,"49051,Michigan,United States",21155,US,Postal Code
9017310,49052,"49052,Michigan,United States",21155,US,Postal Code
9017311,49053,"49053,Michigan,United States",21155,US,Postal Code
9017312,49055,"49055,Michigan,United States",21155,US,Postal Code
9017313,49056,"49056,Michigan,United States",21155,US,Postal Code
9017314,49057,"49057,Michigan,United States",21155,US,Postal Code
9017316,49060,"49060,Michigan,United States",21155,US,Postal Code
9017317,49061,"49061,Michigan,United States",21155,US,Postal Code
9017318,49064,"49064,Michigan,United States",21155,US,Postal Code
9017319,49065,"49065,Michigan,United States",21155,US,Postal Code
9017320,49066,"49066,Michigan,United States",21155,US,Postal Code
9017321,49067,"49067,Michigan,United States",21155,US,Postal Code
9017322,49068,"49068,Michigan,United States",21155,US,Postal Code
9017323,49069,"49069,Michigan,United States",21155,US,Postal Code
9017324,49070,"49070,Michigan,United States",21155,US,Postal Code
9017325,49071,"49071,Michigan,United States",21155,US,Postal Code
9017326,49072,"49072,Michigan,United States",21155,US,Postal Code
9017327,49073,"49073,Michigan,United States",21155,US,Postal Code
9017328,49076,"49076,Michigan,United States",21155,US,Postal Code
9017329,49078,"49078,Michigan,United States",21155,US,Postal Code
9017330,49079,"49079,Michigan,United States",21155,US,Postal Code
9017331,49080,"49080,Michigan,United States",21155,US,Postal Code
9017332,49082,"49082,Michigan,United States",21155,US,Postal Code
9017333,49083,"49083,Michigan,United States",21155,US,Postal Code
9017334,49085,"49085,Michigan,United States",21155,US,Postal Code
9017335,49087,"49087,Michigan,United States",21155,US,Postal Code
9017336,49088,"49088,Michigan,United States",21155,US,Postal Code
9017337,49089,"49089,Michigan,United States",21155,US,Postal Code
9017339,49091,"49091,Michigan,United States",21155,US,Postal Code
9017340,49092,"49092,Michigan,United States",21155,US,Postal Code
9017341,49093,"49093,Michigan,United States",21155,US,Postal Code
9017342,49094,"49094,Michigan,United States",21155,US,Postal Code
9017343,49095,"49095,Michigan,United States",21155,US,Postal Code
9017344,49096,"49096,Michigan,United States",21155,US,Postal Code
9017345,49097,"49097,Michigan,United States",21155,US,Postal Code
9017346,49098,"49098,Michigan,United States",21155,US,Postal Code
9017347,49099,"49099,Michigan,United States",21155,US,Postal Code
9017348,49101,"49101,Michigan,United States",21155,US,Postal Code
9017349,49102,"49102,Michigan,United States",21155,US,Postal Code
9017350,49103,"49103,Michigan,United States",21155,US,Postal Code
9017351,49104,"49104,Michigan,United States",21155,US,Postal Code
9017352,49106,"49106,Michigan,United States",21155,US,Postal Code
9017353,49107,"49107,Michigan,United States",21155,US,Postal Code
9017354,49111,"49111,Michigan,United States",21155,US,Postal Code
9017355,49112,"49112,Michigan,United States",21155,US,Postal Code
9017356,49113,"49113,Michigan,United States",21155,US,Postal Code
9017357,49115,"49115,Michigan,United States",21155,US,Postal Code
9017358,49116,"49116,Michigan,United States",21155,US,Postal Code
9017359,49117,"49117,Michigan,United States",21155,US,Postal Code
9017360,49119,"49119,Michigan,United States",21155,US,Postal Code
9017361,49120,"49120,Michigan,United States",21155,US,Postal Code
9017363,49125,"49125,Michigan,United States",21155,US,Postal Code
9017364,49126,"49126,Michigan,United States",21155,US,Postal Code
9017365,49127,"49127,Michigan,United States",21155,US,Postal Code
9017366,49128,"49128,Michigan,United States",21155,US,Postal Code
9017367,49129,"49129,Michigan,United States",21155,US,Postal Code
9017368,49130,"49130,Michigan,United States",21155,US,Postal Code
9017369,49201,"49201,Michigan,United States",21155,US,Postal Code
9017370,49202,"49202,Michigan,United States",21155,US,Postal Code
9017371,49203,"49203,Michigan,United States",21155,US,Postal Code
9017373,49220,"49220,Michigan,United States",21155,US,Postal Code
9017374,49221,"49221,Michigan,United States",21155,US,Postal Code
9017375,49224,"49224,Michigan,United States",21155,US,Postal Code
9017376,49227,"49227,Michigan,United States",21155,US,Postal Code
9017377,49228,"49228,Michigan,United States",21155,US,Postal Code
9017378,49229,"49229,Michigan,United States",21155,US,Postal Code
9017379,49230,"49230,Michigan,United States",21155,US,Postal Code
9017380,49232,"49232,Michigan,United States",21155,US,Postal Code
9017381,49233,"49233,Michigan,United States",21155,US,Postal Code
9017382,49234,"49234,Michigan,United States",21155,US,Postal Code
9017383,49235,"49235,Michigan,United States",21155,US,Postal Code
9017384,49236,"49236,Michigan,United States",21155,US,Postal Code
9017385,49237,"49237,Michigan,United States",21155,US,Postal Code
9017386,49238,"49238,Michigan,United States",21155,US,Postal Code
9017387,49240,"49240,Michigan,United States",21155,US,Postal Code
9017388,49241,"49241,Michigan,United States",21155,US,Postal Code
9017389,49242,"49242,Michigan,United States",21155,US,Postal Code
9017390,49245,"49245,Michigan,United States",21155,US,Postal Code
9017391,49246,"49246,Michigan,United States",21155,US,Postal Code
9017392,49247,"49247,Michigan,United States",21155,US,Postal Code
9017393,49248,"49248,Michigan,United States",21155,US,Postal Code
9017394,49249,"49249,Michigan,United States",21155,US,Postal Code
9017395,49250,"49250,Michigan,United States",21155,US,Postal Code
9017396,49251,"49251,Michigan,United States",21155,US,Postal Code
9017397,49252,"49252,Michigan,United States",21155,US,Postal Code
9017398,49253,"49253,Michigan,United States",21155,US,Postal Code
9017399,49254,"49254,Michigan,United States",21155,US,Postal Code
9017400,49255,"49255,Michigan,United States",21155,US,Postal Code
9017401,49256,"49256,Michigan,United States",21155,US,Postal Code
9017402,49259,"49259,Michigan,United States",21155,US,Postal Code
9017403,49261,"49261,Michigan,United States",21155,US,Postal Code
9017404,49262,"49262,Michigan,United States",21155,US,Postal Code
9017405,49263,"49263,Michigan,United States",21155,US,Postal Code
9017406,49264,"49264,Michigan,United States",21155,US,Postal Code
9017407,49265,"49265,Michigan,United States",21155,US,Postal Code
9017408,49266,"49266,Michigan,United States",21155,US,Postal Code
9017409,49267,"49267,Michigan,United States",21155,US,Postal Code
9017410,49268,"49268,Michigan,United States",21155,US,Postal Code
9017411,49269,"49269,Michigan,United States",21155,US,Postal Code
9017412,49270,"49270,Michigan,United States",21155,US,Postal Code
9017413,49271,"49271,Michigan,United States",21155,US,Postal Code
9017414,49272,"49272,Michigan,United States",21155,US,Postal Code
9017415,49274,"49274,Michigan,United States",21155,US,Postal Code
9017416,49276,"49276,Michigan,United States",21155,US,Postal Code
9017417,49277,"49277,Michigan,United States",21155,US,Postal Code
9017418,49279,"49279,Michigan,United States",21155,US,Postal Code
9017419,49282,"49282,Michigan,United States",21155,US,Postal Code
9017420,49283,"49283,Michigan,United States",21155,US,Postal Code
9017421,49284,"49284,Michigan,United States",21155,US,Postal Code
9017422,49285,"49285,Michigan,United States",21155,US,Postal Code
9017423,49286,"49286,Michigan,United States",21155,US,Postal Code
9017424,49287,"49287,Michigan,United States",21155,US,Postal Code
9017425,49288,"49288,Michigan,United States",21155,US,Postal Code
9017426,49289,"49289,Michigan,United States",21155,US,Postal Code
9017427,49301,"49301,Michigan,United States",21155,US,Postal Code
9017428,49302,"49302,Michigan,United States",21155,US,Postal Code
9017429,49303,"49303,Michigan,United States",21155,US,Postal Code
9017430,49304,"49304,Michigan,United States",21155,US,Postal Code
9017431,49305,"49305,Michigan,United States",21155,US,Postal Code
9017432,49306,"49306,Michigan,United States",21155,US,Postal Code
9017433,49307,"49307,Michigan,United States",21155,US,Postal Code
9017434,49309,"49309,Michigan,United States",21155,US,Postal Code
9017435,49310,"49310,Michigan,United States",21155,US,Postal Code
9017436,49312,"49312,Michigan,United States",21155,US,Postal Code
9017437,49315,"49315,Michigan,United States",21155,US,Postal Code
9017438,49316,"49316,Michigan,United States",21155,US,Postal Code
9017439,49318,"49318,Michigan,United States",21155,US,Postal Code
9017440,49319,"49319,Michigan,United States",21155,US,Postal Code
9017441,49320,"49320,Michigan,United States",21155,US,Postal Code
9017442,49321,"49321,Michigan,United States",21155,US,Postal Code
9017443,49322,"49322,Michigan,United States",21155,US,Postal Code
9017444,49323,"49323,Michigan,United States",21155,US,Postal Code
9017445,49325,"49325,Michigan,United States",21155,US,Postal Code
9017446,49326,"49326,Michigan,United States",21155,US,Postal Code
9017447,49327,"49327,Michigan,United States",21155,US,Postal Code
9017448,49328,"49328,Michigan,United States",21155,US,Postal Code
9017449,49329,"49329,Michigan,United States",21155,US,Postal Code
9017450,49330,"49330,Michigan,United States",21155,US,Postal Code
9017451,49331,"49331,Michigan,United States",21155,US,Postal Code
9017452,49332,"49332,Michigan,United States",21155,US,Postal Code
9017453,49333,"49333,Michigan,United States",21155,US,Postal Code
9017454,49335,"49335,Michigan,United States",21155,US,Postal Code
9017455,49336,"49336,Michigan,United States",21155,US,Postal Code
9017456,49337,"49337,Michigan,United States",21155,US,Postal Code
9017457,49338,"49338,Michigan,United States",21155,US,Postal Code
9017458,49339,"49339,Michigan,United States",21155,US,Postal Code
9017459,49340,"49340,Michigan,United States",21155,US,Postal Code
9017460,49341,"49341,Michigan,United States",21155,US,Postal Code
9017461,49342,"49342,Michigan,United States",21155,US,Postal Code
9017462,49343,"49343,Michigan,United States",21155,US,Postal Code
9017463,49344,"49344,Michigan,United States",21155,US,Postal Code
9017464,49345,"49345,Michigan,United States",21155,US,Postal Code
9017465,49346,"49346,Michigan,United States",21155,US,Postal Code
9017466,49347,"49347,Michigan,United States",21155,US,Postal Code
9017467,49348,"49348,Michigan,United States",21155,US,Postal Code
9017468,49349,"49349,Michigan,United States",21155,US,Postal Code
9017469,49401,"49401,Michigan,United States",21155,US,Postal Code
9017470,49402,"49402,Michigan,United States",21155,US,Postal Code
9017471,49403,"49403,Michigan,United States",21155,US,Postal Code
9017472,49404,"49404,Michigan,United States",21155,US,Postal Code
9017473,49405,"49405,Michigan,United States",21155,US,Postal Code
9017474,49406,"49406,Michigan,United States",21155,US,Postal Code
9017475,49408,"49408,Michigan,United States",21155,US,Postal Code
9017476,49409,"49409,Michigan,United States",21155,US,Postal Code
9017477,49410,"49410,Michigan,United States",21155,US,Postal Code
9017478,49411,"49411,Michigan,United States",21155,US,Postal Code
9017479,49412,"49412,Michigan,United States",21155,US,Postal Code
9017480,49415,"49415,Michigan,United States",21155,US,Postal Code
9017482,49418,"49418,Michigan,United States",21155,US,Postal Code
9017483,49419,"49419,Michigan,United States",21155,US,Postal Code
9017484,49420,"49420,Michigan,United States",21155,US,Postal Code
9017485,49421,"49421,Michigan,United States",21155,US,Postal Code
9017486,49423,"49423,Michigan,United States",21155,US,Postal Code
9017487,49424,"49424,Michigan,United States",21155,US,Postal Code
9017488,49425,"49425,Michigan,United States",21155,US,Postal Code
9017489,49426,"49426,Michigan,United States",21155,US,Postal Code
9017490,49428,"49428,Michigan,United States",21155,US,Postal Code
9017491,49430,"49430,Michigan,United States",21155,US,Postal Code
9017492,49431,"49431,Michigan,United States",21155,US,Postal Code
9017494,49435,"49435,Michigan,United States",21155,US,Postal Code
9017495,49436,"49436,Michigan,United States",21155,US,Postal Code
9017496,49437,"49437,Michigan,United States",21155,US,Postal Code
9017497,49440,"49440,Michigan,United States",21155,US,Postal Code
9017498,49441,"49441,Michigan,United States",21155,US,Postal Code
9017499,49442,"49442,Michigan,United States",21155,US,Postal Code
9017501,49444,"49444,Michigan,United States",21155,US,Postal Code
9017502,49445,"49445,Michigan,United States",21155,US,Postal Code
9017503,49446,"49446,Michigan,United States",21155,US,Postal Code
9017504,49448,"49448,Michigan,United States",21155,US,Postal Code
9017505,49449,"49449,Michigan,United States",21155,US,Postal Code
9017506,49450,"49450,Michigan,United States",21155,US,Postal Code
9017507,49451,"49451,Michigan,United States",21155,US,Postal Code
9017508,49452,"49452,Michigan,United States",21155,US,Postal Code
9017509,49453,"49453,Michigan,United States",21155,US,Postal Code
9017510,49454,"49454,Michigan,United States",21155,US,Postal Code
9017511,49455,"49455,Michigan,United States",21155,US,Postal Code
9017512,49456,"49456,Michigan,United States",21155,US,Postal Code
9017513,49457,"49457,Michigan,United States",21155,US,Postal Code
9017514,49459,"49459,Michigan,United States",21155,US,Postal Code
9017515,49460,"49460,Michigan,United States",21155,US,Postal Code
9017516,49461,"49461,Michigan,United States",21155,US,Postal Code
9017517,49464,"49464,Michigan,United States",21155,US,Postal Code
9017518,49503,"49503,Michigan,United States",21155,US,Postal Code
9017519,49504,"49504,Michigan,United States",21155,US,Postal Code
9017520,49505,"49505,Michigan,United States",21155,US,Postal Code
9017521,49506,"49506,Michigan,United States",21155,US,Postal Code
9017522,49507,"49507,Michigan,United States",21155,US,Postal Code
9017523,49508,"49508,Michigan,United States",21155,US,Postal Code
9017524,49509,"49509,Michigan,United States",21155,US,Postal Code
9017525,49512,"49512,Michigan,United States",21155,US,Postal Code
9017526,49519,"49519,Michigan,United States",21155,US,Postal Code
