City Name,Criteria ID,DMA Region Name,DMA Region Code
Moundridge,1017576,"Wichita-Hutchinson, KS",678
Mulvane,1017577,"Wichita-Hutchinson, KS",678
Natoma,1017578,"Wichita-Hutchinson, KS",678
Ness City,1017580,"Wichita-Hutchinson, KS",678
Newton,1017582,"Wichita-Hutchinson, KS",678
North Newton,1017583,"Wichita-Hutchinson, KS",678
Norton,1017584,"Wichita-Hutchinson, KS",678
Oakley,1017585,"Wichita-Hutchinson, KS",678
Oberlin,1017586,"Wichita-Hutchinson, KS",678
Osborne,1017591,"Wichita-Hutchinson, KS",678
Oxford,1017597,"Wichita-Hutchinson, KS",678
Palco,1017598,"Wichita-Hutchinson, KS",678
Partridge,1017601,"Wichita-Hutchinson, KS",678
Peabody,1017602,"Wichita-Hutchinson, KS",678
Plainville,1017607,"Wichita-Hutchinson, KS",678
Pratt,1017609,"Wichita-Hutchinson, KS",678
Pretty Prairie,1017610,"Wichita-Hutchinson, KS",678
Protection,1017611,"Wichita-Hutchinson, KS",678
Quinter,1017612,"Wichita-Hutchinson, KS",678
Ransom,1017614,"Wichita-Hutchinson, KS",678
Rexford,1017616,"Wichita-Hutchinson, KS",678
Russell,1017621,"Wichita-Hutchinson, KS",678
Salina,1017623,"Wichita-Hutchinson, KS",678
Scott City,1017625,"Wichita-Hutchinson, KS",678
Sedgwick,1017627,"Wichita-Hutchinson, KS",678
Selden,1017628,"Wichita-Hutchinson, KS",678
Sharon Springs,1017630,"Wichita-Hutchinson, KS",678
Solomon,1017634,"Wichita-Hutchinson, KS",678
South Hutchinson,1017635,"Wichita-Hutchinson, KS",678
Spearville,1017636,"Wichita-Hutchinson, KS",678
St. Francis,1017638,"Wichita-Hutchinson, KS",678
St. John,1017639,"Wichita-Hutchinson, KS",678
Stafford,1017642,"Wichita-Hutchinson, KS",678
Sterling,1017643,"Wichita-Hutchinson, KS",678
Stockton,1017645,"Wichita-Hutchinson, KS",678
Strong City,1017646,"Wichita-Hutchinson, KS",678
Sublette,1017647,"Wichita-Hutchinson, KS",678
Sylvan Grove,1017649,"Wichita-Hutchinson, KS",678
Syracuse,1017650,"Wichita-Hutchinson, KS",678
Towanda,1017654,"Wichita-Hutchinson, KS",678
Tribune,1017655,"Wichita-Hutchinson, KS",678
Turon,1017657,"Wichita-Hutchinson, KS",678
Udall,1017658,"Wichita-Hutchinson, KS",678
Ulysses,1017659,"Wichita-Hutchinson, KS",678
Valley Center,1017660,"Wichita-Hutchinson, KS",678
Victoria,1017662,"Wichita-Hutchinson, KS",678
WaKeeney,1017663,"Wichita-Hutchinson, KS",678
Wellington,1017668,"Wichita-Hutchinson, KS",678
Weskan,1017670,"Wichita-Hutchinson, KS",678
Whitewater,1017672,"Wichita-Hutchinson, KS",678
Wichita,1017673,"Wichita-Hutchinson, KS",678
Wilson,1017674,"Wichita-Hutchinson, KS",678
Winfield,1017676,"Wichita-Hutchinson, KS",678
Winona,1017677,"Wichita-Hutchinson, KS",678
Andale,9051509,"Wichita-Hutchinson, KS",678
Bel Aire,9051571,"Wichita-Hutchinson, KS",678
Park City,9052638,"Wichita-Hutchinson, KS",678
Rose Hill,9052768,"Wichita-Hutchinson, KS",678
Ackley,1015621,"Des Moines-Ames, IA",679
Adair,1015622,"Des Moines-Ames, IA",679
Adel,1015623,"Des Moines-Ames, IA",679
Afton,1015624,"Des Moines-Ames, IA",679
Albia,1015629,"Des Moines-Ames, IA",679
Alden,1015631,"Des Moines-Ames, IA",679
Alexander,1015632,"Des Moines-Ames, IA",679
Algona,1015633,"Des Moines-Ames, IA",679
Alleman,1015634,"Des Moines-Ames, IA",679
Allerton,1015635,"Des Moines-Ames, IA",679
Altoona,1015638,"Des Moines-Ames, IA",679
Ames,1015640,"Des Moines-Ames, IA",679
Ankeny,1015644,"Des Moines-Ames, IA",679
Arcadia,1015647,"Des Moines-Ames, IA",679
Audubon,1015651,"Des Moines-Ames, IA",679
Badger,1015654,"Des Moines-Ames, IA",679
Baxter,1015657,"Des Moines-Ames, IA",679
Bedford,1015658,"Des Moines-Ames, IA",679
Belmond,1015661,"Des Moines-Ames, IA",679
Benton,1015663,"Des Moines-Ames, IA",679
Blairsburg,1015666,"Des Moines-Ames, IA",679
Bode,1015669,"Des Moines-Ames, IA",679
Bondurant,1015671,"Des Moines-Ames, IA",679
Boone,1015672,"Des Moines-Ames, IA",679
Boxholm,1015673,"Des Moines-Ames, IA",679
Breda,1015675,"Des Moines-Ames, IA",679
Brooklyn,1015677,"Des Moines-Ames, IA",679
Burnside,1015680,"Des Moines-Ames, IA",679
Burt,1015681,"Des Moines-Ames, IA",679
Bussey,1015682,"Des Moines-Ames, IA",679
Callender,1015683,"Des Moines-Ames, IA",679
Carlisle,1015687,"Des Moines-Ames, IA",679
Carroll,1015688,"Des Moines-Ames, IA",679
Casey,1015692,"Des Moines-Ames, IA",679
Centerville,1015698,"Des Moines-Ames, IA",679
Chariton,1015700,"Des Moines-Ames, IA",679
Churdan,1015704,"Des Moines-Ames, IA",679
Clarion,1015707,"Des Moines-Ames, IA",679
Clive,1015711,"Des Moines-Ames, IA",679
Colfax,1015714,"Des Moines-Ames, IA",679
Colo,1015716,"Des Moines-Ames, IA",679
Coon Rapids,1015719,"Des Moines-Ames, IA",679
Corning,1015721,"Des Moines-Ames, IA",679
Corydon,1015723,"Des Moines-Ames, IA",679
Creston,1015727,"Des Moines-Ames, IA",679
Cumming,1015730,"Des Moines-Ames, IA",679
Dakota City,1015732,"Des Moines-Ames, IA",679
Melcher-Dallas,1015733,"Des Moines-Ames, IA",679
Dallas Center,1015734,"Des Moines-Ames, IA",679
De Soto,1015737,"Des Moines-Ames, IA",679
Decatur City,1015739,"Des Moines-Ames, IA",679
Des Moines,1015746,"Des Moines-Ames, IA",679
Dexter,1015747,"Des Moines-Ames, IA",679
Diagonal,1015748,"Des Moines-Ames, IA",679
Dows,1015753,"Des Moines-Ames, IA",679
Eagle Grove,1015761,"Des Moines-Ames, IA",679
Earlham,1015762,"Des Moines-Ames, IA",679
Eldora,1015767,"Des Moines-Ames, IA",679
Ellsworth,1015772,"Des Moines-Ames, IA",679
Exira,1015779,"Des Moines-Ames, IA",679
Fenton,1015785,"Des Moines-Ames, IA",679
Ferguson,1015786,"Des Moines-Ames, IA",679
Fontanelle,1015787,"Des Moines-Ames, IA",679
Fremont,1015790,"Des Moines-Ames, IA",679
Fort Dodge,1015791,"Des Moines-Ames, IA",679
Gilbert,1015797,"Des Moines-Ames, IA",679
Gilman,1015799,"Des Moines-Ames, IA",679
Glidden,1015802,"Des Moines-Ames, IA",679
Goldfield,1015803,"Des Moines-Ames, IA",679
Gowrie,1015805,"Des Moines-Ames, IA",679
Grand Junction,1015807,"Des Moines-Ames, IA",679
Granger,1015809,"Des Moines-Ames, IA",679
Greenfield,1015812,"Des Moines-Ames, IA",679
Grimes,1015813,"Des Moines-Ames, IA",679
Grinnell,1015814,"Des Moines-Ames, IA",679
Guthrie Center,1015817,"Des Moines-Ames, IA",679
Hampton,1015820,"Des Moines-Ames, IA",679
Hartwick,1015823,"Des Moines-Ames, IA",679
Havelock,1015825,"Des Moines-Ames, IA",679
Hubbard,1015834,"Des Moines-Ames, IA",679
Humboldt,1015837,"Des Moines-Ames, IA",679
Humeston,1015838,"Des Moines-Ames, IA",679
Huxley,1015839,"Des Moines-Ames, IA",679
Indianola,1015842,"Des Moines-Ames, IA",679
Iowa Falls,1015845,"Des Moines-Ames, IA",679
Jefferson,1015847,"Des Moines-Ames, IA",679
Jewell,1015849,"Des Moines-Ames, IA",679
Johnston,1015850,"Des Moines-Ames, IA",679
Kamrar,1015852,"Des Moines-Ames, IA",679
Knoxville,1015860,"Des Moines-Ames, IA",679
Lake City,1015862,"Des Moines-Ames, IA",679
Lamoni,1015866,"Des Moines-Ames, IA",679
Latimer,1015868,"Des Moines-Ames, IA",679
Laurel,1015869,"Des Moines-Ames, IA",679
Laurens,1015870,"Des Moines-Ames, IA",679
Lehigh,1015873,"Des Moines-Ames, IA",679
Lenox,1015874,"Des Moines-Ames, IA",679
Leon,1015875,"Des Moines-Ames, IA",679
Liberty Center,1015877,"Des Moines-Ames, IA",679
Lineville,1015879,"Des Moines-Ames, IA",679
Livermore,1015881,"Des Moines-Ames, IA",679
Lovilia,1015885,"Des Moines-Ames, IA",679
Lu Verne,1015886,"Des Moines-Ames, IA",679
Lynnville,1015887,"Des Moines-Ames, IA",679
Madrid,1015888,"Des Moines-Ames, IA",679
Malcom,1015889,"Des Moines-Ames, IA",679
Manning,1015895,"Des Moines-Ames, IA",679
Manson,1015896,"Des Moines-Ames, IA",679
Marshalltown,1015903,"Des Moines-Ames, IA",679
Martensdale,1015905,"Des Moines-Ames, IA",679
Maxwell,1015908,"Des Moines-Ames, IA",679
McCallsburg,1015910,"Des Moines-Ames, IA",679
Melbourne,1015915,"Des Moines-Ames, IA",679
Melcher-Dallas,1015916,"Des Moines-Ames, IA",679
Minburn,1015921,"Des Moines-Ames, IA",679
Mitchellville,1015923,"Des Moines-Ames, IA",679
Montezuma,1015926,"Des Moines-Ames, IA",679
Moulton,1015931,"Des Moines-Ames, IA",679
Mount Ayr,1015932,"Des Moines-Ames, IA",679
Murray,1015936,"Des Moines-Ames, IA",679
Nevada,1015940,"Des Moines-Ames, IA",679
New Market,1015943,"Des Moines-Ames, IA",679
New Sharon,1015944,"Des Moines-Ames, IA",679
Newton,1015947,"Des Moines-Ames, IA",679
Norwalk,1015952,"Des Moines-Ames, IA",679
Ogden,1015960,"Des Moines-Ames, IA",679
Orient,1015966,"Des Moines-Ames, IA",679
Osceola,1015968,"Des Moines-Ames, IA",679
Oskaloosa,1015969,"Des Moines-Ames, IA",679
Palmer,1015974,"Des Moines-Ames, IA",679
Panora,1015977,"Des Moines-Ames, IA",679
Patterson,1015979,"Des Moines-Ames, IA",679
Pella,1015981,"Des Moines-Ames, IA",679
Perry,1015983,"Des Moines-Ames, IA",679
Pleasantville,1015986,"Des Moines-Ames, IA",679
Pocahontas,1015987,"Des Moines-Ames, IA",679
Pomeroy,1015989,"Des Moines-Ames, IA",679
Prairie City,1015991,"Des Moines-Ames, IA",679
Ralston,1015994,"Des Moines-Ames, IA",679
Rockwell City,1016008,"Des Moines-Ames, IA",679
Runnells,1016010,"Des Moines-Ames, IA",679
Scranton,1016017,"Des Moines-Ames, IA",679
Seymour,1016019,"Des Moines-Ames, IA",679
Sheffield,1016020,"Des Moines-Ames, IA",679
Slater,1016032,"Des Moines-Ames, IA",679
St. Anthony,1016042,"Des Moines-Ames, IA",679
St. Charles,1016043,"Des Moines-Ames, IA",679
Stanhope,1016044,"Des Moines-Ames, IA",679
State Center,1016047,"Des Moines-Ames, IA",679
Story City,1016049,"Des Moines-Ames, IA",679
Stratford,1016050,"Des Moines-Ames, IA",679
Stuart,1016052,"Des Moines-Ames, IA",679
Sully,1016053,"Des Moines-Ames, IA",679
Swea City,1016056,"Des Moines-Ames, IA",679
Titonka,1016066,"Des Moines-Ames, IA",679
Truro,1016072,"Des Moines-Ames, IA",679
Union,1016074,"Des Moines-Ames, IA",679
Unionville,1016075,"Des Moines-Ames, IA",679
Urbandale,1016077,"Des Moines-Ames, IA",679
Van Meter,1016080,"Des Moines-Ames, IA",679
Waukee,1016092,"Des Moines-Ames, IA",679
Webster City,1016096,"Des Moines-Ames, IA",679
Wesley,1016099,"Des Moines-Ames, IA",679
West Des Moines,1016103,"Des Moines-Ames, IA",679
Winterset,1016113,"Des Moines-Ames, IA",679
Woodward,1016117,"Des Moines-Ames, IA",679
Woolstock,1016118,"Des Moines-Ames, IA",679
Zearing,1016120,"Des Moines-Ames, IA",679
Pleasant Hill,9052684,"Des Moines-Ames, IA",679
Andrew,1015642,"Davenport,IA-Rock Island-Moline,IL",682
Baldwin,1015655,"Davenport,IA-Rock Island-Moline,IL",682
Bellevue,1015660,"Davenport,IA-Rock Island-Moline,IL",682
Bettendorf,1015665,"Davenport,IA-Rock Island-Moline,IL",682
Burlington,1015679,"Davenport,IA-Rock Island-Moline,IL",682
Camanche,1015685,"Davenport,IA-Rock Island-Moline,IL",682
Clinton,1015710,"Davenport,IA-Rock Island-Moline,IL",682
Columbus Junction,1015717,"Davenport,IA-Rock Island-Moline,IL",682
Danville,1015735,"Davenport,IA-Rock Island-Moline,IL",682
Davenport,1015736,"Davenport,IA-Rock Island-Moline,IL",682
DeWitt,1015738,"Davenport,IA-Rock Island-Moline,IL",682
Delmar,1015743,"Davenport,IA-Rock Island-Moline,IL",682
Eldridge,1015768,"Davenport,IA-Rock Island-Moline,IL",682
Goose Lake,1015804,"Davenport,IA-Rock Island-Moline,IL",682
Grand Mound,1015808,"Davenport,IA-Rock Island-Moline,IL",682
Letts,1015876,"Davenport,IA-Rock Island-Moline,IL",682
Lost Nation,1015884,"Davenport,IA-Rock Island-Moline,IL",682
Maquoketa,1015898,"Davenport,IA-Rock Island-Moline,IL",682
Mediapolis,1015914,"Davenport,IA-Rock Island-Moline,IL",682
Miles,1015918,"Davenport,IA-Rock Island-Moline,IL",682
Morning Sun,1015929,"Davenport,IA-Rock Island-Moline,IL",682
Moscow,1015930,"Davenport,IA-Rock Island-Moline,IL",682
Mount Pleasant,1015933,"Davenport,IA-Rock Island-Moline,IL",682
Muscatine,1015937,"Davenport,IA-Rock Island-Moline,IL",682
New London,1015942,"Davenport,IA-Rock Island-Moline,IL",682
Oakville,1015956,"Davenport,IA-Rock Island-Moline,IL",682
Pleasant Valley,1015985,"Davenport,IA-Rock Island-Moline,IL",682
Preston,1015992,"Davenport,IA-Rock Island-Moline,IL",682
Sabula,1016012,"Davenport,IA-Rock Island-Moline,IL",682
Sperry,1016037,"Davenport,IA-Rock Island-Moline,IL",682
Walcott,1016085,"Davenport,IA-Rock Island-Moline,IL",682
Wapello,1016088,"Davenport,IA-Rock Island-Moline,IL",682
Wayland,1016095,"Davenport,IA-Rock Island-Moline,IL",682
West Burlington,1016102,"Davenport,IA-Rock Island-Moline,IL",682
West Liberty,1016104,"Davenport,IA-Rock Island-Moline,IL",682
Wheatland,1016109,"Davenport,IA-Rock Island-Moline,IL",682
Wilton,1016112,"Davenport,IA-Rock Island-Moline,IL",682
Aledo,1016252,"Davenport,IA-Rock Island-Moline,IL",682
Alexis,1016254,"Davenport,IA-Rock Island-Moline,IL",682
Annawan,1016264,"Davenport,IA-Rock Island-Moline,IL",682
Apple River,1016266,"Davenport,IA-Rock Island-Moline,IL",682
Biggsville,1016303,"Davenport,IA-Rock Island-Moline,IL",682
Buda,1016325,"Davenport,IA-Rock Island-Moline,IL",682
Bureau,1016331,"Davenport,IA-Rock Island-Moline,IL",682
Cambridge,1016339,"Davenport,IA-Rock Island-Moline,IL",682
Coal Valley,1016380,"Davenport,IA-Rock Island-Moline,IL",682
Cordova,1016386,"Davenport,IA-Rock Island-Moline,IL",682
DePue,1016411,"Davenport,IA-Rock Island-Moline,IL",682
East Dubuque,1016428,"Davenport,IA-Rock Island-Moline,IL",682
East Moline,1016429,"Davenport,IA-Rock Island-Moline,IL",682
Elizabeth,1016440,"Davenport,IA-Rock Island-Moline,IL",682
Erie,1016451,"Davenport,IA-Rock Island-Moline,IL",682
Fenton,1016462,"Davenport,IA-Rock Island-Moline,IL",682
Fulton,1016483,"Davenport,IA-Rock Island-Moline,IL",682
Galena,1016485,"Davenport,IA-Rock Island-Moline,IL",682
Galesburg,1016486,"Davenport,IA-Rock Island-Moline,IL",682
Geneseo,1016489,"Davenport,IA-Rock Island-Moline,IL",682
Hampton,1016532,"Davenport,IA-Rock Island-Moline,IL",682
Henderson,1016543,"Davenport,IA-Rock Island-Moline,IL",682
Joy,1016586,"Davenport,IA-Rock Island-Moline,IL",682
Kewanee,1016594,"Davenport,IA-Rock Island-Moline,IL",682
Lyndon,1016637,"Davenport,IA-Rock Island-Moline,IL",682
Milan,1016679,"Davenport,IA-Rock Island-Moline,IL",682
Milledgeville,1016681,"Davenport,IA-Rock Island-Moline,IL",682
Mineral,1016682,"Davenport,IA-Rock Island-Moline,IL",682
Moline,1016686,"Davenport,IA-Rock Island-Moline,IL",682
Monmouth,1016689,"Davenport,IA-Rock Island-Moline,IL",682
Morrison,1016694,"Davenport,IA-Rock Island-Moline,IL",682
Mount Carroll,1016700,"Davenport,IA-Rock Island-Moline,IL",682
Neponset,1016713,"Davenport,IA-Rock Island-Moline,IL",682
Oneida,1016744,"Davenport,IA-Rock Island-Moline,IL",682
Oquawka,1016745,"Davenport,IA-Rock Island-Moline,IL",682
Port Byron,1016782,"Davenport,IA-Rock Island-Moline,IL",682
Princeton,1016786,"Davenport,IA-Rock Island-Moline,IL",682
Prophetstown,1016788,"Davenport,IA-Rock Island-Moline,IL",682
Rock Falls,1016811,"Davenport,IA-Rock Island-Moline,IL",682
Rock Island,1016812,"Davenport,IA-Rock Island-Moline,IL",682
Roseville,1016823,"Davenport,IA-Rock Island-Moline,IL",682
Savanna,1016831,"Davenport,IA-Rock Island-Moline,IL",682
Scales Mound,1016833,"Davenport,IA-Rock Island-Moline,IL",682
Sheffield,1016842,"Davenport,IA-Rock Island-Moline,IL",682
Sherrard,1016846,"Davenport,IA-Rock Island-Moline,IL",682
Spring Valley,1016863,"Davenport,IA-Rock Island-Moline,IL",682
Sterling,1016875,"Davenport,IA-Rock Island-Moline,IL",682
Stockton,1016878,"Davenport,IA-Rock Island-Moline,IL",682
Stronghurst,1016884,"Davenport,IA-Rock Island-Moline,IL",682
Thomson,1016899,"Davenport,IA-Rock Island-Moline,IL",682
Victoria,1016925,"Davenport,IA-Rock Island-Moline,IL",682
Warren,1016932,"Davenport,IA-Rock Island-Moline,IL",682
Williamsfield,1016958,"Davenport,IA-Rock Island-Moline,IL",682
Woodhull,1016969,"Davenport,IA-Rock Island-Moline,IL",682
Yates City,1016974,"Davenport,IA-Rock Island-Moline,IL",682
Abingdon,9051493,"Davenport,IA-Rock Island-Moline,IL",682
Le Claire,9052307,"Davenport,IA-Rock Island-Moline,IL",682
Atmore,1012945,"Mobile, AL-Pensacola, FL",686
Axis,1012950,"Mobile, AL-Pensacola, FL",686
Bay Minette,1012951,"Mobile, AL-Pensacola, FL",686
Brewton,1012958,"Mobile, AL-Pensacola, FL",686
Bucks,1012961,"Mobile, AL-Pensacola, FL",686
Coffeeville,1012977,"Mobile, AL-Pensacola, FL",686
Creola,1012983,"Mobile, AL-Pensacola, FL",686
Daphne,1012987,"Mobile, AL-Pensacola, FL",686
Dauphin Island,1012988,"Mobile, AL-Pensacola, FL",686
Eight Mile,1012996,"Mobile, AL-Pensacola, FL",686
Elberta,1012998,"Mobile, AL-Pensacola, FL",686
Evergreen,1013002,"Mobile, AL-Pensacola, FL",686
Excel,1013003,"Mobile, AL-Pensacola, FL",686
Fairhope,1013005,"Mobile, AL-Pensacola, FL",686
Foley,1013008,"Mobile, AL-Pensacola, FL",686
Fruitdale,1013009,"Mobile, AL-Pensacola, FL",686
Fulton,1013013,"Mobile, AL-Pensacola, FL",686
Grand Bay,1013021,"Mobile, AL-Pensacola, FL",686
Grove Hill,1013025,"Mobile, AL-Pensacola, FL",686
Gulf Shores,1013027,"Mobile, AL-Pensacola, FL",686
Huxford,1013043,"Mobile, AL-Pensacola, FL",686
Jackson,1013046,"Mobile, AL-Pensacola, FL",686
Lillian,1013057,"Mobile, AL-Pensacola, FL",686
Loxley,1013064,"Mobile, AL-Pensacola, FL",686
Millry,1013070,"Mobile, AL-Pensacola, FL",686
Mobile,1013071,"Mobile, AL-Pensacola, FL",686
Monroeville,1013072,"Mobile, AL-Pensacola, FL",686
Montrose,1013075,"Mobile, AL-Pensacola, FL",686
Orange Beach,1013091,"Mobile, AL-Pensacola, FL",686
Perdue Hill,1013098,"Mobile, AL-Pensacola, FL",686
Robertsdale,1013114,"Mobile, AL-Pensacola, FL",686
Saraland,1013118,"Mobile, AL-Pensacola, FL",686
Semmes,1013121,"Mobile, AL-Pensacola, FL",686
Spanish Fort,1013125,"Mobile, AL-Pensacola, FL",686
Summerdale,1013129,"Mobile, AL-Pensacola, FL",686
Theodore,1013134,"Mobile, AL-Pensacola, FL",686
Thomasville,1013135,"Mobile, AL-Pensacola, FL",686
Cantonment,1014974,"Mobile, AL-Pensacola, FL",686
Century,1014978,"Mobile, AL-Pensacola, FL",686
Crestview,1014993,"Mobile, AL-Pensacola, FL",686
Destin,1015009,"Mobile, AL-Pensacola, FL",686
Eglin AFB,1015016,"Mobile, AL-Pensacola, FL",686
Fort Walton Beach,1015032,"Mobile, AL-Pensacola, FL",686
Gulf Breeze,1015043,"Mobile, AL-Pensacola, FL",686
Hurlburt Field,1015059,"Mobile, AL-Pensacola, FL",686
Jay,1015070,"Mobile, AL-Pensacola, FL",686
Laurel Hill,1015091,"Mobile, AL-Pensacola, FL",686
Mary Esther,1015110,"Mobile, AL-Pensacola, FL",686
McDavid,1015112,"Mobile, AL-Pensacola, FL",686
Milton,1015120,"Mobile, AL-Pensacola, FL",686
Molino,1015122,"Mobile, AL-Pensacola, FL",686
Navarre,1015130,"Mobile, AL-Pensacola, FL",686
Niceville,1015135,"Mobile, AL-Pensacola, FL",686
Pensacola,1015167,"Mobile, AL-Pensacola, FL",686
Shalimar,1015198,"Mobile, AL-Pensacola, FL",686
Valparaiso,1015221,"Mobile, AL-Pensacola, FL",686
Leakesville,1020766,"Mobile, AL-Pensacola, FL",686
Lucedale,1020772,"Mobile, AL-Pensacola, FL",686
Bellview,9051582,"Mobile, AL-Pensacola, FL",686
Brent,9051634,"Mobile, AL-Pensacola, FL",686
Chatom,9051719,"Mobile, AL-Pensacola, FL",686
Ensley,9051909,"Mobile, AL-Pensacola, FL",686
Ferry Pass,9051944,"Mobile, AL-Pensacola, FL",686
Gonzalez,9052041,"Mobile, AL-Pensacola, FL",686
Lake Lorraine,9052266,"Mobile, AL-Pensacola, FL",686
Myrtle Grove,9052500,"Mobile, AL-Pensacola, FL",686
Okaloosa Island,9052593,"Mobile, AL-Pensacola, FL",686
Pace,9052622,"Mobile, AL-Pensacola, FL",686
Pensacola Beach,9052659,"Mobile, AL-Pensacola, FL",686
Perdido Key,9052662,"Mobile, AL-Pensacola, FL",686
Tillmans Corner,9052986,"Mobile, AL-Pensacola, FL",686
Warrington,9053081,"Mobile, AL-Pensacola, FL",686
West Pensacola,9053121,"Mobile, AL-Pensacola, FL",686
Wright,9053213,"Mobile, AL-Pensacola, FL",686
Bainville,1020847,"Minot-Bismarck-Dickinson, ND",687
Baker,1020848,"Minot-Bismarck-Dickinson, ND",687
Brockton,1020862,"Minot-Bismarck-Dickinson, ND",687
Circle,1020870,"Minot-Bismarck-Dickinson, ND",687
Culbertson,1020878,"Minot-Bismarck-Dickinson, ND",687
Fairview,1020888,"Minot-Bismarck-Dickinson, ND",687
Medicine Lake,1020926,"Minot-Bismarck-Dickinson, ND",687
Plentywood,1020937,"Minot-Bismarck-Dickinson, ND",687
Poplar,1020939,"Minot-Bismarck-Dickinson, ND",687
Savage,1020951,"Minot-Bismarck-Dickinson, ND",687
Sidney,1020956,"Minot-Bismarck-Dickinson, ND",687
Westby,1020970,"Minot-Bismarck-Dickinson, ND",687
Wibaux,1020974,"Minot-Bismarck-Dickinson, ND",687
Wolf Point,1020979,"Minot-Bismarck-Dickinson, ND",687
Alexander,1021387,"Minot-Bismarck-Dickinson, ND",687
Amidon,1021388,"Minot-Bismarck-Dickinson, ND",687
Anamoose,1021389,"Minot-Bismarck-Dickinson, ND",687
Ashley,1021391,"Minot-Bismarck-Dickinson, ND",687
Baldwin,1021392,"Minot-Bismarck-Dickinson, ND",687
Bantry,1021393,"Minot-Bismarck-Dickinson, ND",687
Beach,1021395,"Minot-Bismarck-Dickinson, ND",687
Belcourt,1021396,"Minot-Bismarck-Dickinson, ND",687
Belfield,1021397,"Minot-Bismarck-Dickinson, ND",687
Berthold,1021398,"Minot-Bismarck-Dickinson, ND",687
Beulah,1021399,"Minot-Bismarck-Dickinson, ND",687
Bismarck,1021402,"Minot-Bismarck-Dickinson, ND",687
Bottineau,1021403,"Minot-Bismarck-Dickinson, ND",687
Bowbells,1021404,"Minot-Bismarck-Dickinson, ND",687
Bowman,1021405,"Minot-Bismarck-Dickinson, ND",687
Butte,1021406,"Minot-Bismarck-Dickinson, ND",687
Carson,1021411,"Minot-Bismarck-Dickinson, ND",687
Center,1021414,"Minot-Bismarck-Dickinson, ND",687
Crosby,1021417,"Minot-Bismarck-Dickinson, ND",687
Des Lacs,1021418,"Minot-Bismarck-Dickinson, ND",687
Dickinson,1021421,"Minot-Bismarck-Dickinson, ND",687
Drake,1021422,"Minot-Bismarck-Dickinson, ND",687
Driscoll,1021424,"Minot-Bismarck-Dickinson, ND",687
Dunseith,1021425,"Minot-Bismarck-Dickinson, ND",687
Elgin,1021429,"Minot-Bismarck-Dickinson, ND",687
Fessenden,1021435,"Minot-Bismarck-Dickinson, ND",687
Flasher,1021437,"Minot-Bismarck-Dickinson, ND",687
Fort Yates,1021441,"Minot-Bismarck-Dickinson, ND",687
Gackle,1021442,"Minot-Bismarck-Dickinson, ND",687
Garrison,1021443,"Minot-Bismarck-Dickinson, ND",687
Glen Ullin,1021444,"Minot-Bismarck-Dickinson, ND",687
Glenburn,1021445,"Minot-Bismarck-Dickinson, ND",687
Golden Valley,1021446,"Minot-Bismarck-Dickinson, ND",687
Goodrich,1021447,"Minot-Bismarck-Dickinson, ND",687
Granville,1021451,"Minot-Bismarck-Dickinson, ND",687
Grenora,1021452,"Minot-Bismarck-Dickinson, ND",687
Halliday,1021454,"Minot-Bismarck-Dickinson, ND",687
Harvey,1021456,"Minot-Bismarck-Dickinson, ND",687
Hazelton,1021458,"Minot-Bismarck-Dickinson, ND",687
Hazen,1021459,"Minot-Bismarck-Dickinson, ND",687
Hebron,1021460,"Minot-Bismarck-Dickinson, ND",687
Hettinger,1021461,"Minot-Bismarck-Dickinson, ND",687
Kenmare,1021468,"Minot-Bismarck-Dickinson, ND",687
Killdeer,1021470,"Minot-Bismarck-Dickinson, ND",687
Lehr,1021478,"Minot-Bismarck-Dickinson, ND",687
Lignite,1021480,"Minot-Bismarck-Dickinson, ND",687
Linton,1021481,"Minot-Bismarck-Dickinson, ND",687
Makoti,1021485,"Minot-Bismarck-Dickinson, ND",687
Mandan,1021486,"Minot-Bismarck-Dickinson, ND",687
Mandaree,1021487,"Minot-Bismarck-Dickinson, ND",687
Manning,1021488,"Minot-Bismarck-Dickinson, ND",687
Max,1021491,"Minot-Bismarck-Dickinson, ND",687
McClusky,1021493,"Minot-Bismarck-Dickinson, ND",687
McKenzie,1021495,"Minot-Bismarck-Dickinson, ND",687
Medora,1021498,"Minot-Bismarck-Dickinson, ND",687
Menoken,1021499,"Minot-Bismarck-Dickinson, ND",687
Mercer,1021500,"Minot-Bismarck-Dickinson, ND",687
Minot,1021504,"Minot-Bismarck-Dickinson, ND",687
Minot AFB,1021505,"Minot-Bismarck-Dickinson, ND",687
Mohall,1021507,"Minot-Bismarck-Dickinson, ND",687
Mott,1021509,"Minot-Bismarck-Dickinson, ND",687
Napoleon,1021511,"Minot-Bismarck-Dickinson, ND",687
New England,1021513,"Minot-Bismarck-Dickinson, ND",687
New Salem,1021515,"Minot-Bismarck-Dickinson, ND",687
New Town,1021516,"Minot-Bismarck-Dickinson, ND",687
Newburg,1021517,"Minot-Bismarck-Dickinson, ND",687
Noonan,1021518,"Minot-Bismarck-Dickinson, ND",687
Parshall,1021525,"Minot-Bismarck-Dickinson, ND",687
Plaza,1021528,"Minot-Bismarck-Dickinson, ND",687
Portal,1021529,"Minot-Bismarck-Dickinson, ND",687
Powers Lake,1021530,"Minot-Bismarck-Dickinson, ND",687
Raleigh,1021531,"Minot-Bismarck-Dickinson, ND",687
Ray,1021532,"Minot-Bismarck-Dickinson, ND",687
